price,rooms,area,location
199.000 €,3 Zi.,87 m²,locationLieboch
537.900 €,3 Zi.,68.96 m²,locationWien (Währing)
395.000 €,3 Zi.,66.91 m²,locationWien (Währing)
328.900 €,2 Zi.,51.2 m²,locationWien (Währing)
"290.000,21 €",1 Zi.,33.56 m²,locationWien (Donaustadt)
auf Anfrage,3 Zi.,89.1 m²,locationKundl
729.000 €,4 Zi.,79.04 m²,locationWals-Siezenheim
250.000 €,2 Zi.,46 m²,locationDornbirn
429.000 €,2 Zi.,78 m²,locationWien (Penzing)
199.650 €,2 Zi.,59.55 m²,locationEbenfurth
429.900 €,2.5 Zi.,,locationWien (Liesing)
599.900 €,2 Zi.,,locationWien (Liesing)
550.000 €,5 Zi.,124 m²,locationBregenz
762.000 €,3 Zi.,82 m²,locationWien (Hernals)
678.000 €,3 Zi.,72.65 m²,locationWien (Hernals)
562.000 €,2 Zi.,61.49 m²,locationWien (Hernals)
609.000 €,2 Zi.,65.97 m²,locationWien (Hernals)
1.120.000 €,4.5 Zi.,115.98 m²,locationWien (Hernals)
650.000 €,2 Zi.,66.53 m²,locationWien (Hernals)
755.000 €,3 Zi.,76.7 m²,locationWien (Hernals)
799.000 €,3 Zi.,98 m²,"locationWien 13.,Hietzing (Hietzing)"
529.000 €,3 Zi.,91.03 m²,locationWien (Liesing)
169.000 €,3 Zi.,84 m²,locationFriedberg
"420.175,07 €",2 Zi.,58.86 m²,locationWien (Meidling)
"484.000,93 €",2 Zi.,60.37 m²,locationWien (Meidling)
"573.719,21 €",4 Zi.,104.26 m²,locationGraz (Eggenberg)
199.000 €,3 Zi.,67 m²,locationMaria Enzersdorf
315.000 €,3 Zi.,61 m²,"locationWien, Favoriten (Favoriten)"
238.000 €,3 Zi.,65 m²,locationWien (Ottakring)
219.000 €,3 Zi.,77 m²,locationWien (Simmering)
279.000 €,3 Zi.,81 m²,locationMödling
"245.604,62 €",2 Zi.,36.06 m²,locationGraz (Eggenberg)
auf Anfrage,4 Zi.,95 m²,"locationWien, Döbling (Döbling)"
189.000 €,2 Zi.,52 m²,locationWien (Floridsdorf)
217.000 €,2 Zi.,68.56 m²,locationWien (Simmering)
249.000 €,2 Zi.,46 m²,locationWien (Floridsdorf)
398.000 €,3 Zi.,71.25 m²,locationPfarrwerfen
267.000 €,2 Zi.,47.43 m²,locationPfarrwerfen
424.000 €,3 Zi.,71.24 m²,locationPfarrwerfen
476.000 €,4 Zi.,97.18 m²,locationPfarrwerfen
415.000 €,3 Zi.,80.14 m²,locationPfarrwerfen
460.000 €,4 Zi.,91.92 m²,locationPfarrwerfen
440.000 €,4 Zi.,94.51 m²,locationPfarrwerfen
470.000 €,4 Zi.,91.92 m²,locationPfarrwerfen
360.000 €,3 Zi.,80 m²,locationSalzburg (Salzburg)
550.000 €,4 Zi.,88 m²,locationWien (Leopoldstadt)
140.000 €,2 Zi.,58.25 m²,locationLinz (Ufer)
304.800 €,2 Zi.,61.8 m²,locationStadl an der Mur
390.000 €,3 Zi.,79.08 m²,locationStadl an der Mur
222.000 €,2 Zi.,47.39 m²,locationStadl an der Mur
229.645 €,2 Zi.,37.81 m²,locationGraz (Eggenberg)
803.238 €,3 Zi.,91.44 m²,"locationGraz,12.Bez.:Andritz (Andritz)"
"716.849,48 €",4 Zi.,90.07 m²,"locationGraz,12.Bez.:Andritz (Andritz)"
"367.698,98 €",2 Zi.,43.47 m²,"locationGraz,12.Bez.:Andritz (Andritz)"
"514.776,75 €",3 Zi.,63.1 m²,"locationGraz,12.Bez.:Andritz (Andritz)"
557.150 €,2 Zi.,69.62 m²,"locationGraz,12.Bez.:Andritz (Andritz)"
375.000 €,3 Zi.,70 m²,locationOberndorf bei Salzburg
427.191 €,3.5 Zi.,127 m²,locationStainz
219.000 €,2.5 Zi.,51.82 m²,locationLinz (Katzbach)
685.000 €,3 Zi.,82 m²,"locationWien / Wien 8., Josefstadt (Josefstadt)"
465.000 €,2 Zi.,58.88 m²,locationWien (Ottakring)
349.003 €,2 Zi.,39.82 m²,locationWien (Floridsdorf)
480.000 €,3 Zi.,104.1 m²,locationWien (Rudolfsheim-Fünfhaus)
579.000 €,3 Zi.,80.14 m²,locationInnsbruck (Wilten)
479.000 €,3 Zi.,76 m²,locationBregenz
auf Anfrage,4 Zi.,104.3 m²,locationInnsbruck (Amras)
auf Anfrage,2 Zi.,48.86 m²,locationInnsbruck (Amras)
auf Anfrage,2 Zi.,47.39 m²,locationInnsbruck (Amras)
auf Anfrage,2 Zi.,48.86 m²,locationInnsbruck (Amras)
auf Anfrage,3 Zi.,66.71 m²,locationInnsbruck (Amras)
249.000 €,2 Zi.,57 m²,locationWien (Ottakring)
auf Anfrage,3 Zi.,73 m²,locationSaalfelden am Steinernen Meer
215.000 €,1 Zi.,29.9 m²,locationSaalfelden
"397.000,30 €",3 Zi.,73.59 m²,locationWien (Floridsdorf)
280.000 €,2 Zi.,65.5 m²,locationWien (Hernals)
602.000 €,3 Zi.,75.4 m²,locationHohenems
225.000 €,2.5 Zi.,54.39 m²,locationWien (Favoriten)
273.000 €,2 Zi.,33 m²,locationFeldkirch
496.500 €,3.5 Zi.,88.52 m²,"locationWien,Meidling (Meidling)"
349.900 €,5 Zi.,91.01 m²,locationGraschuh
201.696 €,2 Zi.,53.26 m²,locationGraschuh
auf Anfrage,6 Zi.,235 m²,locationWien (Döbling)
auf Anfrage,4 Zi.,149 m²,locationZell am Moos
379.000 €,2.5 Zi.,53.05 m²,locationFeldkirch
129.000 €,1.5 Zi.,49 m²,locationKirchheim im Innkreis
169.000 €,2.5 Zi.,61.74 m²,locationKirchheim im Innkreis
159.000 €,2.5 Zi.,57.09 m²,locationKirchheim im Innkreis
4.250.000 €,12 Zi.,418.88 m²,locationWien (Döbling)
299.000 €,3 Zi.,52.45 m²,locationWien (Liesing)
179.000 €,3 Zi.,70.64 m²,locationSteindorf am Ossiacher See
399.000 €,2 Zi.,67 m²,locationWien (Rudolfsheim-Fünfhaus)
985.000 €,3 Zi.,93.93 m²,locationKitzbühel
550.000 €,3 Zi.,82 m²,locationFieberbrunn
649.000 €,3 Zi.,78.49 m²,locationSerfaus
329.000 €,2 Zi.,38.88 m²,locationWien (Rudolfsheim-Fünfhaus)
299.000 €,3 Zi.,78 m²,locationLinz (Ufer)
280.000 €,2 Zi.,53 m²,locationWien (Döbling)
5.300.000 €,9 Zi.,431.14 m²,locationWien (Landstraße)
3.575.000 €,3 Zi.,136 m²,locationKitzbühel
789.000 €,4 Zi.,113.02 m²,locationWien (Landstraße)
129.500 €,3 Zi.,60.19 m²,locationEbenfurth
"254.634,34 €",2 Zi.,45.37 m²,locationWien (Floridsdorf)
"235.000,04 €",1 Zi.,34.06 m²,locationWien (Floridsdorf)
219.000 €,2 Zi.,48 m²,locationWien (Ottakring)
"229.000,50 €",1 Zi.,29.52 m²,locationWien (Landstraße)
449.000 €,2.5 Zi.,67.9 m²,locationWien (Landstraße)
399.980 €,3 Zi.,60 m²,locationKrumpendorf am Wörthersee
279.980 €,2 Zi.,42 m²,locationKrumpendorf am Wörthersee
399.980 €,3 Zi.,68 m²,locationKrumpendorf am Wörthersee
499.980 €,3 Zi.,73 m²,locationKrumpendorf am Wörthersee
399.980 €,3 Zi.,60 m²,locationKlagenfurt(Stadt) (Innere Stadt)
419.980 €,3 Zi.,60 m²,locationKrumpendorf am Wörthersee
399.980 €,3 Zi.,68 m²,locationKlagenfurt(Stadt) (Innere Stadt)
1.450.000 €,4 Zi.,136 m²,locationSchwechat
347.000 €,3 Zi.,81 m²,locationKrumpendorf
1.100.000 €,4 Zi.,142.3 m²,locationFaistenau
289.000 €,2 Zi.,42.88 m²,locationWien (Rudolfsheim-Fünfhaus)
169.500 €,3 Zi.,79.78 m²,locationKlagenfurt (St. Ruprecht)
auf Anfrage,,83 m²,locationFügen
255.000 €,,55 m²,locationBürmoos
245.000 €,,61 m²,locationBürmoos
285.000 €,3 Zi.,80.41 m²,locationWien (Liesing)
2.970.000 €,4 Zi.,172 m²,locationReith bei Kitzbühel
"299.900,87 €",2 Zi.,39.84 m²,locationKorneuburg
253.000 €,2 Zi.,52.76 m²,locationSeekirchen am Wallersee
1.190.000 €,,90 m²,locationKirchberg in Tirol
auf Anfrage,3 Zi.,91.7 m²,locationMattighofen
136.125 €,1 Zi.,38 m²,locationEbenfurth
165.000 €,,68.1 m²,locationGraz (Straßgang)
250.000 €,2 Zi.,52.51 m²,locationGlasenbach (Aigen I)
379.000 €,3 Zi.,89 m²,locationPerg
268.000 €,3 Zi.,82.38 m²,locationWien (Ottakring)
499.000 €,4 Zi.,107.67 m²,locationWien (Döbling)
299.000 €,5 Zi.,94 m²,locationWien (Penzing)
120.000 €,2 Zi.,58 m²,locationWien (Favoriten)
299.999 €,3 Zi.,83.32 m²,locationWien (Donaustadt)
"268.399,50 €",2 Zi.,48.13 m²,locationPodersdorf am See
409.000 €,3 Zi.,73.84 m²,locationWien (Penzing)
auf Anfrage,4 Zi.,99 m²,locationWien (Alsergrund)
330.000 €,2 Zi.,56 m²,locationWien (Döbling)
"327.081,75 €",2 Zi.,55.33 m²,locationAltmünster
798.500 €,3 Zi.,125 m²,locationAltmünster
519.000 €,3 Zi.,84.62 m²,locationHall in Tirol
89.000 €,2 Zi.,71.82 m²,locationLeoben
389.900 €,3 Zi.,76.07 m²,locationWien (Simmering)
auf Anfrage,4.5 Zi.,97.79 m²,locationFritzens
439.000 €,4 Zi.,96 m²,locationEugendorf
185.000 €,2.5 Zi.,55 m²,locationGraz (Lend)
380.000 €,2.5 Zi.,75 m²,locationChristkindl (Christkindl)
259.000 €,4 Zi.,92 m²,locationSt. Pölten (St. Pölten)
393.500 €,3 Zi.,61.5 m²,"locationWien, Donaustadt / Wien 22., Donaustadt (Donaustadt)"
1.749.000 €,,203 m²,locationSaalfelden am Steinernen Meer
297.000 €,4.5 Zi.,78.3 m²,locationHohenems
"296.000,28 €",2 Zi.,54.78 m²,locationPodersdorf am See
449.000 €,5 Zi.,100.34 m²,locationPasching
310.000 €,2 Zi.,72.83 m²,locationInnsbruck (Hötting)
"433.539,15 €",1 Zi.,56.36 m²,locationWien (Hernals)
479.000 €,2 Zi.,56.44 m²,locationWien (Landstraße)
699.000 €,3 Zi.,89.83 m²,locationWien (Landstraße)
719.000 €,3 Zi.,96.12 m²,locationWien (Landstraße)
799.000 €,3 Zi.,108.81 m²,locationWien (Landstraße)
449.000 €,3 Zi.,67.35 m²,locationWien (Landstraße)
630.000 €,3 Zi.,81.42 m²,locationWien (Landstraße)
390.000 €,3 Zi.,62.05 m²,locationWien (Landstraße)
855.000 €,4 Zi.,174 m²,locationKlagenfurt am Wörthersee (Innere Stadt)
199.000 €,2 Zi.,53.34 m²,locationPurkersdorf
229.000 €,2 Zi.,57 m²,locationLeopoldsdorf
349.000 €,3 Zi.,92.5 m²,locationWien (Floridsdorf)
2.980.000 €,4 Zi.,115 m²,locationKITZBÜHEL
244.000 €,1 Zi.,34.68 m²,"locationWien,Favoriten (Favoriten)"
699.300 €,4 Zi.,109 m²,locationWien (Penzing)
698.875 €,4 Zi.,112 m²,locationWien (Penzing)
449.000 €,3 Zi.,79 m²,locationWien (Floridsdorf)
690.492 €,3 Zi.,104.52 m²,locationWien (Neubau)
348.610 €,2 Zi.,49 m²,locationWien (Penzing)
425.929 €,2 Zi.,60 m²,locationWien (Penzing)
599.600 €,4 Zi.,104 m²,locationWien (Penzing)
439.000 €,3 Zi.,77 m²,locationWien (Floridsdorf)
119.000 €,3 Zi.,76 m²,locationPernitz
175.000 €,2 Zi.,47.53 m²,locationWien (Favoriten)
509.000 €,3 Zi.,77.41 m²,locationMäder
499.000 €,3 Zi.,77.88 m²,locationMäder
129.500 €,2 Zi.,,locationLienz
"292.410,61 €",1 Zi.,31.32 m²,locationWien (Donaustadt)
449.000 €,3 Zi.,71.37 m²,locationMäder
499.000 €,3 Zi.,77.41 m²,locationMäder
489.000 €,3 Zi.,77.88 m²,locationMäder
294.500 €,2 Zi.,45.25 m²,locationPörtschach
979.000 €,4 Zi.,110.26 m²,locationWien (Hietzing)
139.000 €,,58.29 m²,locationGraz (Eggenberg)
998.000 €,5 Zi.,128.54 m²,locationWien (Hietzing)
965.000 €,4 Zi.,108.58 m²,locationWien (Hietzing)
338.000 €,3 Zi.,108.55 m²,locationKlagenfurt (St. Peter)
369.000 €,3 Zi.,94.15 m²,locationWien (Penzing)
699.000 €,5 Zi.,132 m²,locationWien (Döbling)
529.000 €,3 Zi.,86.39 m²,locationLochau
359.000 €,2 Zi.,66.36 m²,locationWien (Wieden)
235.000 €,2 Zi.,73 m²,locationJenbach
auf Anfrage,4 Zi.,119 m²,locationKirchberg in Tirol
472.000 €,3 Zi.,77.6 m²,locationKlagenfurt am Wörthersee (Viktring)
832.000 €,4.5 Zi.,114 m²,locationKlagenfurt am Wörthersee (Viktring)
496.000 €,3 Zi.,77.6 m²,locationKlagenfurt am Wörthersee (Viktring)
472.000 €,3 Zi.,77.6 m²,locationKlagenfurt am Wörthersee (Viktring)
229.000 €,2 Zi.,51.76 m²,locationWien (Brigittenau)
500.000 €,3 Zi.,77.6 m²,locationKlagenfurt am Wörthersee (Viktring)
980.000 €,4 Zi.,112 m²,locationST. ULRICH
2.998.000 €,4 Zi.,165 m²,locationWien (Innere Stadt)
400.000 €,,62.34 m²,locationNeustift im Stubaital
750.000 €,,394.76 m²,locationWien (Penzing)
550.000 €,,360.86 m²,locationWien (Rudolfsheim-Fünfhaus)
570.819 €,3 Zi.,76.44 m²,locationGraz (Andritz)
239.869 €,2 Zi.,46.53 m²,locationGraz (Andritz)
215.000 €,3 Zi.,84 m²,locationGraz(Stadt) (Jakomini)
236.894 €,2 Zi.,57.23 m²,locationOhlsdorf
585.000 €,4 Zi.,105.48 m²,locationDornbirn
629.000 €,3 Zi.,75.3 m²,locationLustenau
361.000 €,2 Zi.,43.6 m²,locationLustenau
606.000 €,3 Zi.,70.7 m²,locationLustenau
374.000 €,2 Zi.,44.9 m²,locationLustenau
436.000 €,3 Zi.,55.9 m²,locationLustenau
601.000 €,3 Zi.,69.7 m²,locationLustenau
676.000 €,4 Zi.,84 m²,locationLustenau
414.000 €,2 Zi.,48.3 m²,locationLustenau
auf Anfrage,2 Zi.,60.13 m²,locationLinz (Kleinmünchen)
371.000 €,2 Zi.,48.9 m²,locationLustenau
396.500 €,3 Zi.,72.1 m²,"locationGraz,08.Bez.:Sankt Peter (Jakomini)"
469.000 €,3 Zi.,125.33 m²,locationThalgau
761.000 €,4 Zi.,93.9 m²,locationLustenau
229.000 €,2 Zi.,43 m²,"locationWien,Alsergrund (Alsergrund)"
200.000 €,,,locationMattighofen
280.000 €,2 Zi.,38.22 m²,locationGraz (Eggenberg)
267.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
316.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
294.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
250.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
233.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
254.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
234.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
236.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
266.000 €,3 Zi.,,locationSt. Pölten (Teufelhof)
197.914 €,2 Zi.,36.64 m²,locationGraz (Eggenberg)
405.806 €,3 Zi.,74.94 m²,locationGraz (Eggenberg)
573.719 €,4 Zi.,104.99 m²,locationGraz (Eggenberg)
191.792 €,2 Zi.,36.89 m²,locationGraz (Eggenberg)
232.500 €,2 Zi.,38.16 m²,locationWien (Donaustadt)
380.963 €,3 Zi.,75.23 m²,locationGraz (Eggenberg)
375.000 €,4 Zi.,110 m²,locationWien (Ottakring)
168.000 €,1 Zi.,41 m²,locationWien (Ottakring)
560.000 €,3 Zi.,73 m²,locationSaalbach
329.831 €,3 Zi.,69.73 m²,locationGraz (Wetzelsdorf)
499.500 €,4 Zi.,104.54 m²,locationSeekirchen am Wallersee
269.000 €,2 Zi.,34.85 m²,locationWien (Währing)
399.000 €,4 Zi.,86 m²,locationRadstadt
1.059.630 €,4 Zi.,129.54 m²,locationLinz (Pöstlingberg)
232.980 €,2 Zi.,44 m²,locationKlagenfurt(Stadt) (Viktring)
319.980 €,3 Zi.,61 m²,locationKlagenfurt(Stadt) (Viktring)
459.980 €,4 Zi.,90 m²,locationKlagenfurt(Stadt) (Innere Stadt)
233.980 €,2 Zi.,43 m²,locationKlagenfurt(Stadt) (Viktring)
249.980 €,2 Zi.,48 m²,locationKlagenfurt(Stadt) (Viktring)
439.980 €,3 Zi.,73 m²,locationKlagenfurt(Stadt) (Innere Stadt)
249.980 €,2 Zi.,42 m²,locationKlagenfurt(Stadt) (Innere Stadt)
419.980 €,3 Zi.,60 m²,locationKrumpendorf am Wörthersee
399.980 €,3 Zi.,60 m²,locationKrumpendorf am Wörthersee
210.000 €,2 Zi.,52 m²,locationRiedau
499.980 €,3 Zi.,73 m²,locationKrumpendorf am Wörthersee
548.000 €,4 Zi.,,locationAdmont
"220.500,54 €",2 Zi.,37.31 m²,locationWien (Donaustadt)
243.300 €,2 Zi.,54.86 m²,locationAbsdorf
238.300 €,2 Zi.,48.61 m²,locationAbsdorf
248.300 €,2 Zi.,47.46 m²,locationAbsdorf
331.300 €,3 Zi.,76.23 m²,locationAbsdorf
242.000 €,2 Zi.,59 m²,locationRiedau
299.000 €,2 Zi.,69.82 m²,locationLinz (Urfahr)
500.000 €,3 Zi.,79.53 m²,locationBludesch
379.000 €,4 Zi.,89 m²,locationPerg
649.000 €,3 Zi.,69 m²,locationSalzburg(Stadt) (Morzg)
299.000 €,5 Zi.,96 m²,locationWien (Meidling)
890.000 €,3 Zi.,170 m²,locationVelden
auf Anfrage,1 Zi.,37.79 m²,locationSalzburg (Salzburg)
168.500 €,2 Zi.,58 m²,locationPerchtoldsdorf
311.000 €,4 Zi.,81 m²,locationPerchtoldsdorf
214.000 €,3 Zi.,81 m²,locationPerchtoldsdorf
399.000 €,3 Zi.,95 m²,locationWien (Hernals)
360.090 €,2 Zi.,55.33 m²,locationAltmünster
725.000 €,3 Zi.,96.35 m²,locationInnsbruck (Innsbruck)
124.000 €,1 Zi.,37 m²,locationGraz (Eggenberg)
674.000 €,3 Zi.,94.72 m²,locationBad Aussee
auf Anfrage,5 Zi.,132.01 m²,locationTelfs
429.940 €,3 Zi.,103.6 m²,locationRied im Innkreis
342.416 €,3 Zi.,82.51 m²,locationRied im Innkreis
342.416 €,3 Zi.,82.51 m²,locationRied im Innkreis
351.050 €,3 Zi.,82.6 m²,locationRied im Innkreis
351.050 €,3 Zi.,82.6 m²,locationRied im Innkreis
47.000 €,,62.6 m²,locationGroßveitsch
57.000 €,4 Zi.,76.8 m²,locationGroßveitsch
99.000 €,1 Zi.,30.7 m²,locationGraz (Eggenberg)
119.000 €,1 Zi.,39.65 m²,locationGraz (Eggenberg)
109.000 €,1 Zi.,33.55 m²,locationGraz (Eggenberg)
109.000 €,2 Zi.,54.86 m²,locationGraz (Gösting)
399.000 €,2 Zi.,101.7 m²,locationGraz (Sankt Leonhard)
299.000 €,2 Zi.,61.49 m²,locationGraz (Sankt Leonhard)
299.000 €,3 Zi.,90.88 m²,locationGraz (Mariatrost)
279.500 €,3 Zi.,82.95 m²,locationGraz (Sankt Leonhard)
199.000 €,3 Zi.,77.81 m²,locationGraz (Liebenau)
290.000 €,3 Zi.,73.26 m²,locationGraz (Ries)
187.058 €,3 Zi.,61.22 m²,locationVasoldsberg
165.639 €,3 Zi.,54.21 m²,locationVasoldsberg
129.000 €,3 Zi.,72.1 m²,locationGraz (Eggenberg)
129.925 €,2 Zi.,41.54 m²,locationVasoldsberg
119.000 €,1 Zi.,45.44 m²,locationGraz (Gries)
174.900 €,2 Zi.,70 m²,locationGraz (Gries)
225.000 €,2 Zi.,56.33 m²,locationGraz (Sankt Leonhard)
auf Anfrage,3 Zi.,76.5 m²,locationEben am Achensee
364.000 €,3 Zi.,85 m²,locationRiedau
370.000 €,4 Zi.,97 m²,locationRiedau
650.000 €,3 Zi.,101 m²,locationWien (Wieden)
453.881 €,3 Zi.,80.65 m²,locationSchörfling
767.865 €,4 Zi.,93.84 m²,locationSchörfling
476.805 €,3 Zi.,80.65 m²,locationSchörfling
716.927 €,4 Zi.,106.46 m²,locationSchörfling
620.544 €,3 Zi.,93.65 m²,locationSchörfling
394.800 €,2 Zi.,63.3 m²,locationSchörfling
418.486 €,2 Zi.,58.13 m²,locationSchörfling
370.620 €,3 Zi.,58.13 m²,locationSchörfling
755.340 €,3 Zi.,76.99 m²,locationPodersdorf am See
498.000 €,3 Zi.,107 m²,locationInnsbruck (Innsbruck)
199.000 €,1 Zi.,35.28 m²,locationWien (Hernals)
209.000 €,1 Zi.,33.44 m²,locationWien (Hernals)
475.000 €,2 Zi.,86 m²,locationWien (Liesing)
2.125.000 €,5 Zi.,215.72 m²,locationWien (Döbling)
848.300 €,4 Zi.,108.48 m²,locationWien (Döbling)
auf Anfrage,3 Zi.,102.48 m²,locationFritzens
299.000 €,3 Zi.,67 m²,locationInnsbruck (Innsbruck)
1.350.000 €,,530.47 m²,locationWien (Landstraße)
730.000 €,3 Zi.,116 m²,locationKlosterneuburg
1.095.000 €,3 Zi.,105 m²,locationWien (Margareten)
334.950 €,4 Zi.,132.56 m²,locationBürmoos
371.558 €,,82.69 m²,locationEferding
379.629 €,4 Zi.,93.75 m²,locationEferding
487.078 €,3 Zi.,77.52 m²,locationBad Ischl
278.000 €,,120 m²,locationVöcklabruck
199.000 €,3 Zi.,73.4 m²,locationLinz (Lustenau)
599.000 €,4 Zi.,116.98 m²,"locationWien 6.,Mariahilf (Mariahilf)"
249.000 €,2.5 Zi.,73.77 m²,"locationWien 16.,Ottakring (Ottakring)"
219.000 €,2 Zi.,55.46 m²,"locationWien 17.,Hernals (Hernals)"
259.000 €,2 Zi.,52 m²,"locationWien 12.,Meidling (Meidling)"
229.000 €,2 Zi.,43 m²,"locationWien 12.,Meidling (Meidling)"
460.000 €,4 Zi.,86.96 m²,locationWien (Donaustadt)
230.000 €,2 Zi.,49.58 m²,locationWien (Donaustadt)
235.000 €,2 Zi.,43.9 m²,locationWien (Donaustadt)
420.000 €,3 Zi.,67 m²,locationWien (Donaustadt)
500.000 €,3 Zi.,87.02 m²,locationWien (Donaustadt)
204.744 €,3 Zi.,53.88 m²,locationSankt Georgen an der Stiefing
725.000 €,3 Zi.,97.11 m²,locationWien (Penzing)
549.000 €,3 Zi.,71.08 m²,locationWien (Penzing)
149.000 €,1.5 Zi.,,"locationWien,Ottakring (Ottakring)"
570.000 €,3 Zi.,87.33 m²,locationWien (Penzing)
525.000 €,3 Zi.,73.76 m²,locationWien (Penzing)
175.000 €,,,"locationGraz,04.Bez.:Lend (Eggenberg)"
699.000 €,3 Zi.,95.22 m²,locationWien (Penzing)
279.000 €,3 Zi.,,"locationGraz,11.Bez.:Mariatrost (Mariatrost)"
899.000 €,3 Zi.,127.04 m²,locationWien (Penzing)
5.100.000 €,6 Zi.,267.52 m²,locationVelden am Wörther See
360.000 €,2 Zi.,55.94 m²,locationWien (Penzing)
399.000 €,2 Zi.,61.7 m²,locationWien (Penzing)
270.000 €,2 Zi.,42.38 m²,locationWien (Penzing)
510.000 €,3 Zi.,73.37 m²,locationWien (Penzing)
535.000 €,3 Zi.,78.98 m²,locationWien (Penzing)
199.000 €,3 Zi.,88.76 m²,locationSpielberg
360.000 €,2 Zi.,52.78 m²,locationWien (Penzing)
345.000 €,2 Zi.,55 m²,locationWien (Penzing)
385.000 €,2 Zi.,61.03 m²,locationWien (Penzing)
275.000 €,2 Zi.,45.19 m²,locationWien (Penzing)
499.000 €,3 Zi.,70.41 m²,locationWien (Penzing)
370.000 €,2 Zi.,53.18 m²,locationWien (Penzing)
329.000 €,3 Zi.,72 m²,locationVillach (Lind)
244.000 €,4 Zi.,59 m²,locationWien (Donaustadt)
99.000 €,2 Zi.,38 m²,locationTraun
596.000 €,4 Zi.,110.12 m²,locationWien (Hernals)
auf Anfrage,1.5 Zi.,34 m²,locationTraun
110.000 €,2 Zi.,44.24 m²,locationGraz (Lend)
270.000 €,4 Zi.,119.18 m²,locationMondsee
175.000 €,3 Zi.,75.84 m²,locationKrems an der Donau (Krems an der Donau)
169.000 €,3 Zi.,59.4 m²,locationFeldbach
751.000 €,4 Zi.,94.7 m²,locationLustenau
175.000 €,1 Zi.,30 m²,locationSalzburg(Stadt) (Siezenheim II)
230.000 €,3 Zi.,89 m²,locationKrems an der Donau (Krems an der Donau)
945.000 €,4 Zi.,118.2 m²,locationWien (Leopoldstadt)
450.000 €,4 Zi.,106.65 m²,locationRadfeld
720.000 €,4.5 Zi.,153 m²,locationLustenau
350.000 €,4 Zi.,95.6 m²,locationRadfeld
299.000 €,3.5 Zi.,91 m²,locationFeldkirch
2.799.000 €,5 Zi.,192.09 m²,locationWien (Donaustadt)
99.000 €,2 Zi.,37.55 m²,locationTraun
1.279.000 €,3 Zi.,116 m²,locationWien (Wieden)
256.480 €,3 Zi.,64.8 m²,locationSankt Georgen an der Stiefing
580.000 €,2 Zi.,56 m²,locationWien (Donaustadt)
580.000 €,2 Zi.,54 m²,locationWien (Donaustadt)
324.000 €,3 Zi.,82 m²,locationGraz (Gries)
499.000 €,4 Zi.,,locationAltenmarkt im Pongau
299.500 €,3 Zi.,60.29 m²,locationLangkampfen
155.000 €,2 Zi.,54 m²,locationGraz (Lend)
299.000 €,3 Zi.,82 m²,locationWien (Penzing)
340.648 €,2 Zi.,47.54 m²,locationWien (Floridsdorf)
219.000 €,2 Zi.,53 m²,locationWien (Währing)
599.000 €,3 Zi.,82 m²,locationSeefeld in Tirol
195.000 €,2.5 Zi.,67.88 m²,locationWien (Hietzing)
"303.000,24 €",2 Zi.,40 m²,locationWien (Donaustadt)
995.000 €,5 Zi.,118.9 m²,locationKlagenfurt am Wörthersee (St. Martin)
499.000 €,3 Zi.,70 m²,locationWien (Donaustadt)
auf Anfrage,4 Zi.,90.94 m²,locationBregenz
219.000 €,3 Zi.,85 m²,locationSt. Pölten (Teufelhof)
"275.000,37 €",2 Zi.,41.48 m²,locationWien (Donaustadt)
"280.000,50 €",2 Zi.,44.18 m²,locationWien (Donaustadt)
259.000 €,2 Zi.,54 m²,locationSalzburg (Salzburg)
"448.000,96 €",3 Zi.,86.66 m²,locationWien (Donaustadt)
"645.000,47 €",3 Zi.,96.75 m²,locationWien (Donaustadt)
175.000 €,3 Zi.,83.6 m²,locationLangenlois
319.000 €,2 Zi.,60 m²,locationLinz (Pichling)
519.000 €,4 Zi.,96 m²,locationLinz (Pichling)
419.000 €,3 Zi.,74 m²,locationLinz (Pichling)
399.000 €,3 Zi.,74 m²,locationLinz (Pichling)
289.000 €,,,locationLinz (Pichling)
295.000 €,3.5 Zi.,83.58 m²,locationBrunn am Gebirge
489.000 €,3 Zi.,84.13 m²,locationPodersdorf am See
"249.561,34 €",1 Zi.,36.99 m²,locationWien (Donaustadt)
123.000 €,2 Zi.,41.78 m²,locationKlagenfurt (Innere Stadt)
145.000 €,1 Zi.,36 m²,locationWien (Rudolfsheim-Fünfhaus)
550.000 €,3 Zi.,91 m²,locationWien (Döbling)
"234.950,76 €",2 Zi.,49.31 m²,locationWien (Donaustadt)
"262.700,51 €",2 Zi.,50.65 m²,locationWien (Donaustadt)
"387.575,16 €",3 Zi.,63.12 m²,locationWien (Donaustadt)
"489.325,31 €",3 Zi.,66.16 m²,locationWien (Donaustadt)
"393.125,97 €",3 Zi.,70.94 m²,locationWien (Donaustadt)
"221.075,76 €",2 Zi.,45.62 m²,locationWien (Donaustadt)
