price,rooms,area,location
608 €,2 Zi.,48.4 m²,locationLichtenegg
"852,68 €",3 Zi.,89.37 m²,locationGraz (Eggenberg)
"718,85 €",2.5 Zi.,89.77 m²,locationSt. Marein im Mürztal
"553,56 €",2 Zi.,53.47 m²,locationGraz (Gries)
"761,12 €",2 Zi.,45.61 m²,locationWien (Floridsdorf)
599 €,2 Zi.,43.93 m²,locationGraz (Lend)
1.198 €,2.5 Zi.,97 m²,locationSpittal an der Drau
945 €,3 Zi.,70.53 m²,locationGraz (Lend)
"410,58 €",3 Zi.,77.98 m²,locationJennersdorf
999 €,3 Zi.,70.53 m²,locationGraz (Lend)
845 €,3 Zi.,61.95 m²,locationGraz (Lend)
699 €,3 Zi.,49.22 m²,locationGraz (Lend)
645 €,2 Zi.,44.43 m²,locationGraz (Lend)
599 €,2 Zi.,46.77 m²,locationGraz (Lend)
"699,01 €",3 Zi.,49.65 m²,locationGraz (Lend)
"698,99 €",2 Zi.,49.6 m²,locationGraz (Lend)
"1.050,50 €",3 Zi.,74 m²,locationLinz (Linz)
"493,86 €",3 Zi.,64.22 m²,locationMürzzuschlag
"481,64 €",3 Zi.,62.63 m²,locationMürzzuschlag
"536,93 €",3 Zi.,60 m²,locationFohnsdorf
"804,97 €",3 Zi.,86.47 m²,locationWagna
969 €,3 Zi.,78.8 m²,locationVösendorf
1.399 €,4 Zi.,87.78 m²,locationVösendorf
1.099 €,3 Zi.,68.63 m²,locationVösendorf
1.199 €,3 Zi.,74.35 m²,locationVösendorf
1.199 €,3 Zi.,82.63 m²,locationVösendorf
1.199 €,3 Zi.,73.79 m²,locationVösendorf
1.199 €,3 Zi.,74.05 m²,locationVösendorf
1.099 €,3 Zi.,69.44 m²,locationVösendorf
989 €,3 Zi.,78.58 m²,locationVösendorf
350 €,,20 m²,locationDeutschlandsberg
"878,55 €",2 Zi.,58.12 m²,locationWien (Floridsdorf)
850 €,3 Zi.,53 m²,locationFerlach
"877,89 €",2 Zi.,62.34 m²,locationGraz-Lend (Lend)
"870,05 €",2 Zi.,62.28 m²,locationGraz-Lend (Lend)
"408,50 €",,57.4 m²,locationHieflau
"1.058,78 €",,102.05 m²,locationBruck an der Mur
"656,47 €",2 Zi.,66.82 m²,locationGallneukirchen
"699,47 €",,59.6 m²,locationGraz (Sankt Peter)
"1.843,68 €",3 Zi.,133.64 m²,locationDornbirn
4.499 €,5 Zi.,200 m²,locationWien (Leopoldstadt)
"2.397,78 €",2 Zi.,109.17 m²,locationWien (Josefstadt)
"873,54 €",4 Zi.,90.72 m²,locationEngerwitzdorf
3.500 €,5 Zi.,110 m²,locationKitzbühel
"887,49 €",2.5 Zi.,72.29 m²,locationGraz (Jakomini)
"1.637,88 €",3 Zi.,68.65 m²,locationHall in Tirol
"1.568,43 €",3 Zi.,68.65 m²,locationHall in Tirol
491 €,,79.57 m²,locationNiederfladnitz
893 €,,84.23 m²,locationGerersdorf
"558,17 €",2 Zi.,61.34 m²,locationBad Hall
"2.531,40 €",2 Zi.,104.67 m²,locationWien (Innere Stadt)
1.190 €,3 Zi.,80 m²,locationDornbirn
"626,62 €",2 Zi.,58.68 m²,locationKirchberg an der Pielach
"728,33 €",3 Zi.,73.44 m²,locationKrummnußbaum
"629,99 €",2 Zi.,45 m²,locationGraz (Andritz)
1.097 €,4 Zi.,89.37 m²,locationLoich
950 €,2 Zi.,45.84 m²,locationWien (Ottakring)
999 €,3 Zi.,70.53 m²,locationGraz (Lend)
699 €,2 Zi.,49.22 m²,locationGraz (Lend)
"1.994,92 €",5 Zi.,185.23 m²,locationLinz (Waldegg)
895 €,2 Zi.,55.04 m²,locationBludenz
941 €,1 Zi.,22 m²,locationWien(Stadt) (Favoriten)
"622,51 €",3 Zi.,67.74 m²,locationFeldbach
1.349 €,4 Zi.,85.14 m²,locationWien (Floridsdorf)
"675,01 €",2 Zi.,49.69 m²,locationGraz (Lend)
800 €,2.5 Zi.,50 m²,locationBad Vöslau
"675,67 €",3 Zi.,73.52 m²,locationHofkirchen im Mühlkreis
"531,76 €",3 Zi.,70.85 m²,locationSchwarzenberg am Böhmerwald
"633,85 €",3 Zi.,72.67 m²,locationReichenthal
"603,59 €",3 Zi.,79.8 m²,locationFreistadt
"460,72 €",2 Zi.,55.56 m²,locationHofkirchen im Mühlkreis
"811,64 €",3 Zi.,78.32 m²,locationGmunden
"905,01 €",4 Zi.,93.8 m²,locationKirchdorf an der Krems
"652,71 €",2 Zi.,59.77 m²,locationGraz (Gries)
831 €,3 Zi.,75.25 m²,locationKirchberg an der Pielach
822 €,3 Zi.,79.32 m²,locationHofamt Priel
844 €,3 Zi.,76.62 m²,locationPöchlarn
"569,80 €",3 Zi.,75.11 m²,locationJudenburg
"443,04 €",2 Zi.,49.55 m²,locationTragwein
"891,60 €",3 Zi.,76.32 m²,locationLeonding
530 €,3 Zi.,65 m²,locationBlindenmarkt
3.120 €,3 Zi.,150 m²,locationWien(Stadt) (Rudolfsheim-Fünfhaus)
1.900 €,3 Zi.,58 m²,locationWien(Stadt) (Favoriten)
1.950 €,4 Zi.,90 m²,locationWien(Stadt) (Hernals)
2.260 €,4 Zi.,82 m²,locationWien(Stadt) (Favoriten)
"936,65 €",4 Zi.,77.73 m²,locationMaissau
"972,22 €",4 Zi.,109.8 m²,locationZeillern
1.030 €,1 Zi.,51 m²,locationWien(Stadt) (Josefstadt)
699 €,2 Zi.,68.25 m²,locationGraz (Eggenberg)
559 €,,48.41 m²,locationSchwarzenau
"701,78 €",3 Zi.,79 m²,locationAuberg
1.195 €,2 Zi.,52.77 m²,locationWien (Währing)
999 €,4 Zi.,79.54 m²,locationHofamt Priel
450 €,,54 m²,locationSelzthal
"1.028,18 €",3 Zi.,96.61 m²,locationGraz (Gries)
840 €,2 Zi.,49.09 m²,locationWien (Liesing)
835 €,2 Zi.,47.02 m²,locationWien (Liesing)
840 €,2 Zi.,49.09 m²,locationWien (Liesing)
835 €,2 Zi.,47.02 m²,locationWien (Liesing)
770 €,3 Zi.,88.9 m²,locationJennersdorf
"2.003,41 €",2 Zi.,107 m²,locationSalzburg (Salzburg)
835 €,2 Zi.,50.93 m²,locationWien (Liesing)
"1.249,99 €",3 Zi.,72.83 m²,locationWien (Liesing)
"1.359,99 €",4 Zi.,77.27 m²,locationWien (Liesing)
825 €,2 Zi.,51.64 m²,locationWien (Liesing)
835 €,2 Zi.,50.93 m²,locationWien (Liesing)
"1.249,99 €",3 Zi.,72.83 m²,locationWien (Liesing)
"1.359,99 €",4 Zi.,77.27 m²,locationWien (Liesing)
825 €,2 Zi.,51.64 m²,locationWien (Liesing)
2.290 €,6 Zi.,240 m²,locationAdlwang
1.990 €,3 Zi.,101.07 m²,"locationWien,Landstraße (Landstraße)"
"705,57 €",4 Zi.,93.96 m²,locationJulbach
838 €,3 Zi.,81.16 m²,locationKirnberg an der Mank
1.190 €,2 Zi.,71 m²,locationMäder
890 €,3 Zi.,76 m²,locationNeunkirchen
"695,28 €",3 Zi.,84.5 m²,locationGallneukirchen
395 €,1 Zi.,35 m²,locationWerning
"790,65 €",2 Zi.,50.91 m²,locationWien (Floridsdorf)
"658,40 €",2 Zi.,81.85 m²,locationJennersdorf
"995,66 €",3 Zi.,91.71 m²,locationVasoldsberg
"776,60 €",2 Zi.,62.59 m²,locationPfaffstätten
"685,34 €",3 Zi.,86.32 m²,"locationHofstetten, Pielach"
627 €,2 Zi.,58.41 m²,locationPöchlarn
2.920 €,2 Zi.,,locationKitzbühel
"857,79 €",2 Zi.,50 m²,locationWien(Stadt) (Floridsdorf)
1.520 €,4 Zi.,103 m²,locationPurkersdorf
"689,97 €",2 Zi.,70.15 m²,locationFreistadt
1.887 €,3 Zi.,117.18 m²,locationWien (Margareten)
"501,24 €",2 Zi.,54.42 m²,locationGramastetten
"606,33 €",3 Zi.,75.66 m²,locationHelfenberg
"681,20 €",3 Zi.,73.82 m²,locationPierbach
"762,51 €",4 Zi.,81.72 m²,locationSankt Martin im Mühlkreis
"580,01 €",3 Zi.,71.05 m²,locationMünzbach
"686,81 €",3 Zi.,78.6 m²,locationAigen
"682,94 €",3 Zi.,74.31 m²,locationHofkirchen im Mühlkreis
"480,05 €",2 Zi.,46.05 m²,locationGraz (Gries)
1.048 €,1 Zi.,70.41 m²,"locationWien / Wien 11., Simmering (Simmering)"
691 €,,81.54 m²,locationKarlstein/Th.
580 €,2 Zi.,45 m²,locationMürzzuschlag
"850,10 €",2 Zi.,45.41 m²,locationWien (Donaustadt)
1.850 €,3 Zi.,90 m²,locationDornbirn
"859,61 €",2 Zi.,52.02 m²,locationGraz-Ragnitz (Ries)
"705,85 €",2 Zi.,55.62 m²,locationStaatz
"739,03 €",2 Zi.,60.54 m²,locationStaatz
650 €,4 Zi.,83 m²,locationHeidenreichstein
"718,50 €",,38 m²,locationSemmering
"1.102,53 €",3 Zi.,94.18 m²,locationGraz (Jakomini)
3.500 €,4 Zi.,100 m²,locationKitzbühel
3.500 €,5 Zi.,110 m²,locationKitzbühel
"855,80 €",2 Zi.,58.04 m²,locationGraz (Eggenberg)
"795,12 €",3 Zi.,76.89 m²,locationSankt Johann am Wimberg
600 €,2 Zi.,72.24 m²,locationKnittelfeld
795 €,2 Zi.,40 m²,locationFeldkirch
3.500 €,3 Zi.,110 m²,locationKitzbühel
855 €,2 Zi.,48 m²,locationGötzis
"654,50 €",1 Zi.,62 m²,locationReichenau an der Rax
"659,72 €",2 Zi.,60 m²,"locationGraz,06.Bez.:Jakomini (Sankt Leonhard)"
"667,28 €",3.5 Zi.,101 m²,locationLeoben
451 €,,55.94 m²,locationSchönbach
"1.999,80 €",3.5 Zi.,120.71 m²,locationWien (Hietzing)
"689,71 €",3 Zi.,82.72 m²,locationJudenburg
645 €,2 Zi.,49.29 m²,locationGraz (Lend)
"690,63 €",2 Zi.,56.86 m²,locationSt. Pölten (Unterwagram)
"775,01 €",2 Zi.,53.61 m²,locationDraßmarkt
699 €,2 Zi.,48.24 m²,locationDraßmarkt
"775,01 €",2 Zi.,53.68 m²,locationDraßmarkt
895 €,2 Zi.,52 m²,locationFeldkirch
715 €,1 Zi.,35.31 m²,locationWien (Neubau)
1.310 €,2 Zi.,51 m²,locationWien(Stadt) (Landstraße)
2.420 €,2 Zi.,50 m²,locationWien(Stadt) (Leopoldstadt)
845 €,2 Zi.,43 m²,locationFeldkirch
"596,10 €",2 Zi.,57.65 m²,locationWaidhofen an der Thaya
"600,70 €",2 Zi.,58.16 m²,locationWaidhofen an der Thaya
"598,70 €",2 Zi.,57.93 m²,locationWaidhofen an der Thaya
"780,30 €",3 Zi.,78.04 m²,locationWaidhofen an der Thaya
"585,10 €",2 Zi.,56.43 m²,locationWaidhofen an der Thaya
"596,10 €",2 Zi.,57.65 m²,locationWaidhofen an der Thaya
"753,90 €",3 Zi.,75.12 m²,locationWaidhofen an der Thaya
"600,70 €",2 Zi.,58.16 m²,locationWaidhofen an der Thaya
"598,70 €",2 Zi.,57.93 m²,locationWaidhofen an der Thaya
626 €,2 Zi.,61.3 m²,locationWaidhofen an der Thaya
"563,80 €",2 Zi.,53.87 m²,locationWaidhofen an der Thaya
850 €,1 Zi.,57.65 m²,"locationWien / Wien 11., Simmering (Simmering)"
"1.149,37 €",2 Zi.,,locationBruck an der Mur
"1.337,77 €",3 Zi.,,locationBruck an der Mur
"985,42 €",2 Zi.,,locationBruck an der Mur
"591,07 €",3 Zi.,75.74 m²,locationLeopoldschlag
2.142 €,3 Zi.,90.4 m²,locationVillach (Innere Stadt)
"850,10 €",1 Zi.,56.34 m²,locationWien (Simmering)
"443,71 €",2 Zi.,53.87 m²,locationMünzbach
"641,20 €",2 Zi.,62.25 m²,locationWiener Neustadt
695 €,2 Zi.,48.51 m²,locationGraz (Mariatrost)
"657,68 €",2 Zi.,63.4 m²,locationTragwein
599 €,2 Zi.,43.93 m²,locationGraz (Lend)
"599,01 €",2 Zi.,43.46 m²,locationGraz (Lend)
945 €,3 Zi.,71.01 m²,locationGraz (Lend)
645 €,2 Zi.,44.43 m²,locationGraz (Lend)
599 €,2 Zi.,46.77 m²,locationGraz (Lend)
820 €,3 Zi.,78.51 m²,locationKirchberg an der Pielach
"675,01 €",2 Zi.,49.69 m²,locationGraz (Lend)
535 €,2 Zi.,63 m²,locationFürstenfeld
"1.199,94 €",2 Zi.,100 m²,locationWien (Döbling)
2.700 €,2 Zi.,85 m²,locationKitzbühel
539 €,3 Zi.,67 m²,locationThörl
1.579 €,4 Zi.,154 m²,locationWiener Neustadt
1.400 €,,118.29 m²,locationGraz (Sankt Leonhard)
"633,76 €",3 Zi.,76.59 m²,locationMönchdorf
1.149 €,2 Zi.,57 m²,locationWels (Grabenhof)
"1.265,20 €",4 Zi.,130 m²,locationPurkersdorf
"2.700,01 €",2 Zi.,85 m²,locationKitzbühel
1.695 €,3 Zi.,64.62 m²,locationWien (Währing)
"799,28 €",3 Zi.,84.26 m²,locationGratkorn
3.850 €,3 Zi.,165 m²,locationWien(Stadt) (Wieden)
auf Anfrage,2 Zi.,84.76 m²,locationKitzbühel
839 €,2 Zi.,50.86 m²,locationWien (Favoriten)
"785,86 €",2 Zi.,49.74 m²,locationWien (Floridsdorf)
2.920 €,3 Zi.,85 m²,locationKitzbühel
1.760 €,3 Zi.,76 m²,locationWien(Stadt) (Margareten)
"859,63 €",2.5 Zi.,58.05 m²,locationLinz (Waldegg)
"519,43 €",2 Zi.,49.1 m²,locationPöchlarn
"535,30 €",2 Zi.,50.61 m²,locationPöchlarn
2.199 €,4 Zi.,103.22 m²,locationWien (Neubau)
729 €,2 Zi.,49 m²,locationGraz (Eggenberg)
750 €,2 Zi.,60 m²,locationWinden am See
"808,18 €",2 Zi.,75.01 m²,locationWiener Neustadt
"1.060,94 €",4 Zi.,,locationWaizenkirchen
"2.189,95 €",4 Zi.,150 m²,locationLeonding
"798,05 €",1.5 Zi.,66.35 m²,locationDonawitz
645 €,2 Zi.,57 m²,locationEichgraben
656 €,,64.16 m²,locationWeitra
719 €,,79.38 m²,locationSchweiggers
495 €,1 Zi.,22 m²,locationMeiningen
1.480 €,3.5 Zi.,121 m²,locationGraz (Sankt Leonhard)
"1.677,65 €",3.5 Zi.,97 m²,"locationWien, Favoriten (Favoriten)"
"727,42 €",3 Zi.,80.4 m²,locationUnterweitersdorf
auf Anfrage,4 Zi.,80 m²,locationLauterach
848 €,2 Zi.,82.69 m²,locationGmunden
auf Anfrage,,,locationAndorf
auf Anfrage,,,locationAndorf
"633,91 €",3 Zi.,73.28 m²,locationSarleinsbach
1.970 €,6 Zi.,187 m²,locationGraz (Sankt Leonhard)
"975,73 €",3 Zi.,110 m²,locationEisenstadt (Sankt Georgen am Leithagebirge)
"907,98 €",2 Zi.,91.5 m²,locationEisenstadt (Sankt Georgen am Leithagebirge)
auf Anfrage,3 Zi.,84.31 m²,locationDornbirn
"2.322,21 €",6 Zi.,172 m²,locationWien (Landstraße)
"761,58 €",3 Zi.,76 m²,locationEngerwitzdorf
"525,56 €",2 Zi.,,locationWeiz
"1.465,20 €",5 Zi.,186.71 m²,locationWeiz
"768,51 €",3 Zi.,83.61 m²,locationGroßtraberg
"741,40 €",2 Zi.,61 m²,locationGraz (Sankt Leonhard)
"423,20 €",2 Zi.,56.09 m²,locationThörl
"550,49 €",3 Zi.,75.94 m²,locationThörl
"476,93 €",2 Zi.,65.81 m²,locationThörl
500 €,3 Zi.,73 m²,locationBruck an der Mur
548 €,2 Zi.,30.78 m²,locationDeutschlandsberg
789 €,,70.02 m²,locationGerersdorf
"395,91 €",,54.64 m²,locationJudenburg
1.011 €,,80.38 m²,locationSchwarzenau
573 €,,54.74 m²,locationHoheneich
890 €,1 Zi.,22 m²,locationWien(Stadt) (Favoriten)
"389,76 €",2 Zi.,56.86 m²,locationNußbach
485 €,2 Zi.,40.46 m²,locationHofamt Priel
"1.348,57 €",3.5 Zi.,101 m²,locationLinz (Linz)
"723,05 €",3 Zi.,55 m²,locationHollabrunn
"353,50 €",,35.4 m²,locationLeoben
"362,95 €",1 Zi.,35.72 m²,locationLeoben
"352,58 €",1 Zi.,34 m²,locationLeoben
"839,63 €",2.5 Zi.,58.04 m²,locationLinz (Waldegg)
"809,66 €",2.5 Zi.,58.01 m²,locationLinz (Waldegg)
1.249 €,3 Zi.,63.82 m²,locationGraz (Liebenau)
925 €,1 Zi.,19 m²,locationWien(Stadt) (Brigittenau)
945 €,3 Zi.,70.53 m²,locationGraz (Lend)
1.190 €,,72.2 m²,locationFeldkirch
"551,39 €",2 Zi.,59.83 m²,locationWeiz
895 €,2 Zi.,44 m²,locationDornbirn
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
"1.025,01 €",3 Zi.,64.07 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
1.025 €,3 Zi.,64.07 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
"506,67 €",2 Zi.,70.04 m²,locationKnittelfeld
1.306 €,3 Zi.,65.7 m²,locationKrems an der Donau (Krems an der Donau)
1.025 €,3 Zi.,64.07 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
"1.025,01 €",3 Zi.,64.07 m²,locationGraz (Liebenau)
1.025 €,3 Zi.,64.07 m²,locationGraz (Liebenau)
649 €,2 Zi.,38.2 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
649 €,2 Zi.,38.56 m²,locationGraz (Liebenau)
675 €,2 Zi.,41.57 m²,locationGraz (Liebenau)
1.295 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
1.195 €,3 Zi.,71.62 m²,locationGraz (Liebenau)
625 €,2 Zi.,38.56 m²,locationGraz (Liebenau)
1.295 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
750 €,3 Zi.,65 m²,locationGänserndorf
574 €,,54.74 m²,locationHoheneich
701 €,,58.49 m²,locationWeitra
"669,01 €",2 Zi.,46.02 m²,"locationGraz,14.Bez.:Eggenberg (Eggenberg)"
"800,17 €",2 Zi.,61.66 m²,locationSt. Pölten (St. Pölten)
"867,75 €",,65.09 m²,locationSt. Pölten (St. Pölten)
"800,17 €",2 Zi.,61.66 m²,locationSt. Pölten (St. Pölten)
"846,34 €",2 Zi.,65.17 m²,locationSt. Pölten (St. Pölten)
"820,76 €",3 Zi.,62.37 m²,locationSt. Pölten (St. Pölten)
2.620 €,3 Zi.,98 m²,locationWien(Stadt) (Innere Stadt)
695 €,3 Zi.,63 m²,locationOberwölbling
625 €,2 Zi.,41.57 m²,locationGraz (Liebenau)
1.180 €,2 Zi.,49 m²,locationWien(Stadt) (Landstraße)
649 €,2 Zi.,41.34 m²,locationGraz (Liebenau)
1.295 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
675 €,2 Zi.,41.57 m²,locationGraz (Liebenau)
1.149 €,3 Zi.,71.62 m²,locationGraz (Liebenau)
1.175 €,3 Zi.,71.62 m²,locationGraz (Liebenau)
"1.249,01 €",3 Zi.,68.37 m²,locationGraz (Liebenau)
625 €,2 Zi.,38.56 m²,locationGraz (Liebenau)
640 €,1 Zi.,31 m²,locationGötzis
829 €,2 Zi.,60 m²,locationGraz (Eggenberg)
"885,92 €",4 Zi.,90.23 m²,locationSierning
1.249 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
669 €,2 Zi.,41.34 m²,locationGraz (Liebenau)
1.149 €,3 Zi.,71.62 m²,locationGraz (Liebenau)
649 €,2 Zi.,38.56 m²,locationGraz (Liebenau)
1.249 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
1.349 €,3 Zi.,75.1 m²,locationGraz (Liebenau)
599 €,2 Zi.,37.72 m²,locationGraz (Liebenau)
"1.549,01 €",3 Zi.,74.65 m²,locationGraz (Liebenau)
920 €,3 Zi.,86.43 m²,locationWiener Neustadt
748 €,,77.35 m²,locationRaabs/Th.
"625,01 €",2 Zi.,38.46 m²,locationGraz (Liebenau)
625 €,2 Zi.,38.23 m²,locationGraz (Liebenau)
"625,01 €",2 Zi.,38.46 m²,locationGraz (Liebenau)
599 €,2 Zi.,37.72 m²,locationGraz (Liebenau)
599 €,2 Zi.,37.26 m²,locationGraz (Liebenau)
599 €,2 Zi.,37.26 m²,locationGraz (Liebenau)
1.780 €,3 Zi.,82 m²,locationWien(Stadt) (Leopoldstadt)
"1.248,99 €",3 Zi.,63.82 m²,locationGraz (Liebenau)
"1.025,01 €",3 Zi.,64.07 m²,locationGraz (Liebenau)
616 €,2 Zi.,61.92 m²,locationHochneukirchen-Gschaidt
"834,06 €",3 Zi.,64.84 m²,locationGraz (Eggenberg)
"798,94 €",2 Zi.,63.07 m²,locationTraun
"1.544,87 €",2 Zi.,69.02 m²,locationWien (Favoriten)
1.025 €,3 Zi.,64.07 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
"411,33 €",1 Zi.,39 m²,locationLeoben
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
"1.038,29 €",3.5 Zi.,,locationHörsching
"865,81 €",3 Zi.,76.32 m²,locationSteinerkirchen an der Traun
"853,61 €",3 Zi.,75.13 m²,locationSteinerkirchen an der Traun
"852,02 €",3 Zi.,74.94 m²,locationSteinerkirchen an der Traun
"990,39 €",4 Zi.,89.73 m²,locationSteinerkirchen an der Traun
"853,61 €",3 Zi.,75.13 m²,locationSteinerkirchen an der Traun
"847,71 €",3 Zi.,74.94 m²,locationSteinerkirchen an der Traun
"863,54 €",3 Zi.,74.94 m²,locationSteinerkirchen an der Traun
844 €,2 Zi.,67 m²,locationMödling
"1.015,82 €",3 Zi.,84.66 m²,locationSt. Pölten (St. Pölten)
720 €,1 Zi.,36 m²,locationDornbirn
"1.025,01 €",3 Zi.,64.07 m²,locationGraz (Liebenau)
649 €,2 Zi.,38.2 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
"400,79 €",1 Zi.,38 m²,locationLeoben
1.025 €,3 Zi.,64.07 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
1.025 €,3 Zi.,64.07 m²,locationGraz (Liebenau)
"487,80 €",,49.9 m²,locationSteyrling
"719,65 €",3 Zi.,82.25 m²,locationBergland
2.475 €,4 Zi.,140.42 m²,locationWien (Hietzing)
625 €,2 Zi.,38.56 m²,locationGraz (Liebenau)
1.295 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
599 €,2 Zi.,38.47 m²,locationGraz (Liebenau)
1.350 €,3 Zi.,79.28 m²,locationLeutasch
772 €,,92.62 m²,locationDrosendorf
649 €,2 Zi.,38.56 m²,locationGraz (Liebenau)
625 €,2 Zi.,41.57 m²,locationGraz (Liebenau)
675 €,2 Zi.,41.57 m²,locationGraz (Liebenau)
1.295 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
1.195 €,3 Zi.,71.62 m²,locationGraz (Liebenau)
"558,02 €",2 Zi.,63.03 m²,locationFrohsdorf
"722,25 €",3 Zi.,87 m²,locationAuberg
"791,06 €",3 Zi.,83.73 m²,locationReichenau im Mühlkreis
"650,11 €",3 Zi.,79.3 m²,locationRainbach im Mühlkreis
"791,06 €",3 Zi.,83.73 m²,locationReichenau im Mühlkreis
"647,96 €",3 Zi.,79 m²,locationRainbach im Mühlkreis
"783,32 €",3 Zi.,76.95 m²,locationUnterweitersdorf
"701,78 €",3 Zi.,78.61 m²,locationAuberg
"756,53 €",3 Zi.,81.76 m²,locationNeufelden
"791,06 €",3 Zi.,84 m²,locationReichenau im Mühlkreis
"734,98 €",3 Zi.,79 m²,locationNeufelden
"734,98 €",3 Zi.,79.43 m²,locationNeufelden
"706,63 €",3 Zi.,69.25 m²,locationKirchdorf an der Krems
"861,23 €",,83 m²,locationGrünbach
"769,90 €",3 Zi.,76.35 m²,locationMittertreffling
"649,76 €",3 Zi.,73 m²,locationAlberndorf in der Riedmark
"791,06 €",3 Zi.,83.73 m²,locationReichenau im Mühlkreis
"756,92 €",3 Zi.,77.56 m²,locationMittertreffling
"795,07 €",3 Zi.,76.43 m²,locationMittertreffling
"704,79 €",3 Zi.,77.19 m²,locationAlberndorf in der Riedmark
"736,70 €",3 Zi.,83.73 m²,locationReichenau im Mühlkreis
"808,47 €",3 Zi.,84.7 m²,locationOberneukirchen
"1.311,99 €",4 Zi.,151.32 m²,locationPettenbach
"750,43 €",3 Zi.,78.27 m²,locationRainbach im Mühlkreis
"766,26 €",3 Zi.,79.92 m²,locationRainbach im Mühlkreis
"650,11 €",3 Zi.,79.3 m²,locationRainbach im Mühlkreis
"741,23 €",3 Zi.,79 m²,locationRainbach im Mühlkreis
"823,32 €",4 Zi.,84.37 m²,locationMittertreffling
auf Anfrage,3 Zi.,69.36 m²,locationKrems an der Donau (Krems an der Donau)
1.295 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
1.175 €,3 Zi.,71.62 m²,locationGraz (Liebenau)
"1.249,01 €",3 Zi.,68.37 m²,locationGraz (Liebenau)
649 €,2 Zi.,41.34 m²,locationGraz (Liebenau)
675 €,2 Zi.,41.57 m²,locationGraz (Liebenau)
625 €,2 Zi.,38.56 m²,locationGraz (Liebenau)
"1.148,98 €",3 Zi.,71.62 m²,locationGraz (Liebenau)
484 €,,79.4 m²,locationNiederfladnitz
669 €,2 Zi.,41.34 m²,locationGraz (Liebenau)
1.149 €,3 Zi.,71.62 m²,locationGraz (Liebenau)
649 €,2 Zi.,38.56 m²,locationGraz (Liebenau)
1.249 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
1.349 €,3 Zi.,75.1 m²,locationGraz (Liebenau)
"751,71 €",2 Zi.,72.05 m²,locationWiener Neustadt
"919,03 €",3 Zi.,86.43 m²,locationWiener Neustadt
"967,08 €",2 Zi.,55.21 m²,"locationWien / Wien 10., Favoriten (Favoriten)"
1.095 €,2 Zi.,43 m²,locationWien (Währing)
"422,69 €",,67 m²,locationBruck an der Mur
"484,07 €",,62.95 m²,locationMürzzuschlag
"424,34 €",,55.18 m²,locationMürzzuschlag
"936,80 €",,94.56 m²,locationBruck an der Mur
499 €,1 Zi.,22 m²,locationGraz (Mariatrost)
"715,10 €",2 Zi.,52.02 m²,locationGraz-Lend (Lend)
"2.553,60 €",2 Zi.,91.06 m²,locationVelden am Wörther See
"1.943,52 €",3 Zi.,61.81 m²,locationVelden am Wörther See
"1.549,01 €",3 Zi.,74.65 m²,locationGraz (Liebenau)
1.174 €,,87.35 m²,locationGmünd
1.249 €,3 Zi.,77.91 m²,locationGraz (Liebenau)
"690,92 €",3 Zi.,79.07 m²,locationAigen
"804,65 €",2 Zi.,51.44 m²,locationWien (Floridsdorf)
599 €,2 Zi.,37.26 m²,locationGraz (Liebenau)
599 €,2 Zi.,37.26 m²,locationGraz (Liebenau)
599 €,2 Zi.,37.72 m²,locationGraz (Liebenau)
3.395 €,,90 m²,locationSaalbach
3.150 €,,83 m²,locationSaalbach
650 €,2 Zi.,97 m²,locationWaidhofen an der Thaya
"899,50 €",3 Zi.,75.69 m²,locationGraz (Lend)
"625,01 €",2 Zi.,38.46 m²,locationGraz (Liebenau)
"625,01 €",2 Zi.,38.23 m²,locationGraz (Liebenau)
"625,01 €",2 Zi.,38.46 m²,locationGraz (Liebenau)
599 €,2 Zi.,37.72 m²,locationGraz (Liebenau)
770 €,2 Zi.,45.59 m²,locationWien (Donaustadt)
"649,58 €",3 Zi.,73.03 m²,locationRaab
509 €,,36.83 m²,locationHorn
